DATAFLOW,FREQ,REF_AREA,ITEM,COVERAGE_GEO,COVERAGE_POP,SEASONAL_ADJUST,IND_TYPE,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_COMMENT,UNIT_MULT,BASE_PER,TIME_FORMAT,DECIMALS
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,GY,2014-Q4,2.254098361,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,GY,2015-Q1,0.435656836,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,GY,2015-Q2,-0.133200133,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,GY,2015-Q3,0.198741305,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,GY,2015-Q4,0.868403474,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,GY,2016-Q1,-0.967634301,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,GY,2016-Q2,0.166722241,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,GY,2016-Q3,-0.462809917,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,GY,2016-Q4,-0.364238411,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,GY,2017-Q1,2.526954178,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,GY,2017-Q2,0.898801598,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,GY,2017-Q3,0.431750249,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,GY,2017-Q4,-0.564971751,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,GY,2018-Q1,-1.675977654,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,GY,2018-Q2,-0.725833058,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,GY,2018-Q3,0.099206349,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,GY,2018-Q4,1.236631016,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,GY,2019-Q1,1.504010695,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2012-Q2,0.798888503,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2012-Q3,0.206753963,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2012-Q4,-0.790921596,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2013-Q1,-0.623916811,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2013-Q2,-0.313916986,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2013-Q3,0.349895031,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2013-Q4,2.092050209,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2014-Q1,1.912568306,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2014-Q2,0.636729223,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2014-Q3,0.532800533,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2014-Q4,-0.828088771,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2015-Q1,0.100200401,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2015-Q2,0.0667334,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2015-Q3,0.866955652,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2015-Q4,-0.165289256,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2016-Q1,-1.721854305,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2016-Q2,1.212938005,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2016-Q3,0.233022636,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2016-Q4,-0.066423115,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2017-Q1,1.129943503,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2017-Q2,-0.394347683,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2017-Q3,-0.230946882,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2017-Q4,-1.058201058,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2018-Q1,2.22E-14,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2018-Q2,0.568181818,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2018-Q3,0.598205384,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2018-Q4,0.066072019,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP05,_T,_T,N,RA,G1,2019-Q1,0.264113569,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2012-Q1,88.06666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2012-Q2,92.7,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2012-Q3,93.73333333,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2012-Q4,93.76666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2013-Q1,96.86666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2013-Q2,96.16666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2013-Q3,97.3,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2013-Q4,96.7,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2014-Q1,99.03333333,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2014-Q2,99.93333333,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2014-Q3,100.4666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2014-Q4,100.5666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2015-Q1,102.8333333,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2015-Q2,103.0666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2015-Q3,102.9666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2015-Q4,102.4666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2016-Q1,106.6666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2016-Q2,106.7333333,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2016-Q3,107.7666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2016-Q4,107.0333333,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2017-Q1,106.4666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2017-Q2,106.5666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2017-Q3,106.4333333,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2017-Q4,106.7666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2018-Q1,106.9,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2018-Q2,105.5333333,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2018-Q3,103.9666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2018-Q4,104.4333333,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,IX,N,2019-Q1,104.6666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2013-Q1,9.992429977,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2013-Q2,3.739661992,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2013-Q3,3.80512091,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2013-Q4,3.128332741,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2014-Q1,2.236751549,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2014-Q2,3.916811092,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2014-Q3,3.254539226,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2014-Q4,3.998621165,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2015-Q1,3.837091888,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2015-Q2,3.135423616,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2015-Q3,2.488387525,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2015-Q4,1.889294001,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2016-Q1,3.727714749,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2016-Q2,3.557567917,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2016-Q3,4.661702816,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2016-Q4,4.456733897,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2017-Q1,-0.1875,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2017-Q2,-0.156152405,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2017-Q3,-1.237240953,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2017-Q4,-0.249143569,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2018-Q1,0.40701315,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2018-Q2,-0.969659055,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2018-Q3,-2.317569684,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2018-Q4,-2.18545114,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,GY,2019-Q1,-2.089179919,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2012-Q2,5.261165783,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2012-Q3,1.11470694,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2012-Q4,0.035561878,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2013-Q1,3.306078919,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2013-Q2,-0.722642808,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2013-Q3,1.178509532,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2013-Q4,-0.616649538,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2014-Q1,2.412961048,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2014-Q2,0.908784921,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2014-Q3,0.533689126,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2014-Q4,0.099535501,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2015-Q1,2.253894597,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2015-Q2,0.226904376,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2015-Q3,-0.09702458,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2015-Q4,-0.485594043,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2016-Q1,4.098893949,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2016-Q2,0.0625,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2016-Q3,0.968144909,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2016-Q4,-0.680482524,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2017-Q1,-0.529430084,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2017-Q2,0.093926111,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2017-Q3,-0.125117297,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2017-Q4,0.313185092,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2018-Q1,0.124882922,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2018-Q2,-1.278453383,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2018-Q3,-1.484523057,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2018-Q4,0.448861815,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP06,_T,_T,N,RA,G1,2019-Q1,0.223428024,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2012-Q1,99.93333333,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2012-Q2,100.4666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2012-Q3,100.0666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2012-Q4,100.5333333,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2013-Q1,100.6666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2013-Q2,100.5666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2013-Q3,99.53333333,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2013-Q4,100.3666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2014-Q1,100.4,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2014-Q2,100.4,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2014-Q3,100,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2014-Q4,99.16666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2015-Q1,97.73333333,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2015-Q2,95,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2015-Q3,96.6,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2015-Q4,95.7,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2016-Q1,93.53333333,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2016-Q2,91.76666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2016-Q3,92.46666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2016-Q4,92.3,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2017-Q1,93.9,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2017-Q2,94.76666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2017-Q3,94.2,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2017-Q4,94.06666667,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2018-Q1,95.23333333,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2018-Q2,95.4,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2018-Q3,96.5,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2018-Q4,97.2,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,IX,N,2019-Q1,96.1,A,,-2,2014,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2013-Q1,0.733822548,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2013-Q2,0.099535501,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2013-Q3,-0.532978015,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2013-Q4,-0.165782493,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2014-Q1,-0.264900662,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2014-Q2,-0.165727544,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2014-Q3,0.468854655,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2014-Q4,-1.195616074,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2015-Q1,-2.656042497,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2015-Q2,-5.378486056,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2015-Q3,-3.4,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2015-Q4,-3.495798319,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2016-Q1,-4.297407913,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2016-Q2,-3.403508772,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2016-Q3,-4.278812974,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2016-Q4,-3.55276907,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2017-Q1,0.392017106,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2017-Q2,3.269160915,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2017-Q3,1.874549387,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2017-Q4,1.914048393,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2018-Q1,1.419950302,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2018-Q2,0.668308125,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2018-Q3,2.441613588,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2018-Q4,3.330970943,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,GY,2019-Q1,0.910045502,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2012-Q2,0.533689126,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2012-Q3,-0.398142004,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2012-Q4,0.466355763,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2013-Q1,0.132625995,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2013-Q2,-0.099337748,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2013-Q3,-1.027510772,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2013-Q4,0.837240455,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2014-Q1,0.033211558,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2014-Q2,2.22E-14,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2014-Q3,-0.398406375,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2014-Q4,-0.833333333,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2015-Q1,-1.445378151,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2015-Q2,-2.796725784,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2015-Q3,1.684210526,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2015-Q4,-0.931677019,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2016-Q1,-2.264019505,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2016-Q2,-1.888809694,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2016-Q3,0.762804214,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2016-Q4,-0.180245133,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2017-Q1,1.73347779,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2017-Q2,0.922967696,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2017-Q3,-0.597959902,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2017-Q4,-0.141542817,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2018-Q1,1.240255138,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2018-Q2,0.17500875,A,,-2,,P3M,1
SPC:DF_CPI(1.0),Q,FJ,CP07,_T,_T,N,RA,G1,2018-Q3,1.153039832,A,,-2,,P3M,1
